hour,P_pv_actual_MW,P_wind_actual_MW,P_renewable_actual_MW,P_load_actual_MW,purchase_price_EUR_MWh,selling_price_EUR_MWh,P_import_MW,P_export_MW,P_curtailment_MW,P_charge_MW,P_discharge_MW,P_electrolyzer_MW,P_fuel_cell_MW,SoC,SoH,hourly_market_cost_EUR,cumulative_market_cost_EUR,power_balance_error_MW,objective_24h
20.0,0.0,0.15555639073506095,0.15555639073506095,5.60604001840946,548.5799999999999,214.66,5.4504836276744,0.0,0.0,0.0,0.0,-1.0563492146766473e-15,-1.9445276343767724e-15,0.1,0.500000000000001,2990.0263084696217,50333.35880258445,0.0,29378.097058302057
21.0,0.0,0.03407407491540926,0.03407407491540926,6.11348046198657,548.5799999999999,203.0,0.9392030999973142,0.0,0.0,0.0,0.0,4.2253968587065894e-16,5.140203287073846,0.1,0.10459974714816668,515.2280365965265,50848.58683918098,0.0,25626.15368497006
22.0,0.0,0.02123456842554491,0.02123456842554491,6.85011724999596,468.68,180.0,7.67098794472831,0.0,0.0,0.8421052631578947,0.0,8.450793717413179e-16,4.0167678888079415e-17,0.8999999999999999,0.10459974714816671,3595.2386299352643,54443.825469116244,-8.881784197001252e-16,25240.039037687333
23.0,0.0,0.01876543256210944,0.01876543256210944,7.6021389905534145,468.68,162.44,7.583373557991305,0.0,0.0,0.0,-1.0547118733938988e-16,-1.0563492146766473e-15,-5.012377023640691e-16,0.9,0.10459974714816671,3554.1755191593647,57998.000988275606,0.0,21790.32161633876
24.0,0.0,0.039506124432249996,0.039506124432249996,5.12831751736825,468.68,151.12983,5.088811392936001,0.0,0.0,0.0,0.0,1.4788889005473062e-15,3.4091030030652083e-16,0.9,0.10459974714816674,2385.024123641245,60383.02511191685,-8.881784197001252e-16,18368.370593953652
25.0,0.0,0.052936691277516545,0.052936691277516545,4.2407241009006675,468.68,142.85,4.187787409623151,0.0,0.0,0.0,0.0,-2.1126984293532947e-16,-2.8065878197440173e-16,0.9,0.10459974714816675,1962.7322031421784,62345.75731505903,0.0,15452.223439301288
26.0,0.0,0.1415688178372513,0.1415688178372513,4.021915886827636,468.68,140.6,3.8803470689903854,0.0,0.0,0.0,0.0,2.1126984293532945e-16,-8.016370102877411e-17,0.9,0.10459974714816676,1818.6410642944138,64164.39837935344,8.881784197001252e-16,13740.1848030924
27.0,0.0,0.36956485917447157,0.36956485917447157,4.483069977425698,468.68,100.0,4.113505118251227,0.0,0.0,0.0,0.0,1.0563492146766473e-15,3.208264608624812e-16,0.9,0.10459974714816678,1927.9175788219852,66092.31595817543,0.0,11556.790852951339
28.0,0.0,0.4045139539508398,0.4045139539508398,3.9839137390682473,468.68,140.6,3.579399785117408,0.0,0.0,0.0,0.0,2.1126984293532945e-16,-8.016370102877411e-17,0.9,0.10459974714816679,1677.5930912888268,67769.90904946426,4.440892098500626e-16,10332.276111234241
29.0,0.0,1.3128470174377007,1.3128470174377007,4.841657717680378,468.68,141.93,3.528810700242678,0.0,0.0,0.0,0.0,6.338095288059884e-16,-2.4049110308632233e-16,0.9,0.10459974714816683,1653.8829989897383,69423.792048454,0.0,10053.083251676322
30.0,0.0,3.5883630766166106,3.5883630766166106,5.88546757544555,548.5799999999999,147.09,0.5371044988289376,0.0,0.0,0.0,0.76,2.6408730366916184e-17,1.000000000000002,0.1,0.02767667022508976,294.64478596757857,69718.43683442158,0.0,11413.537077141875
31.0,0.0,5.153978471434392,5.153978471434392,6.79160183216866,532.76,153.7821,1.637623360734268,0.0,0.0,0.0,0.0,1.0563492146766474e-16,-1.3028747126518102e-16,0.1,0.027676670225089774,872.4602216647886,70590.89705608637,0.0,12924.157057701492
32.0,0.0,7.030611158775426,7.030611158775426,6.626049223079703,532.76,152.59,0.0,-0.0,0.0,0.4045619356957229,0.0,0.0,0.0,0.48433383891093673,0.027676670225089774,0.0,70590.89705608637,0.0,14841.044887829612
33.0,0.48190564511047645,6.954274879591632,7.436180524702109,9.166670319315655,532.76,155.72,1.3653726476481562,0.0,0.0,0.0,0.36511714696538994,1.0563492146766467e-16,5.020959861009897e-18,0.1,0.027676670225089777,727.4159317610317,71318.3129878474,0.0,18176.028757196218
34.0,0.6883525672272792,6.569638114910363,7.257990682137643,5.974884393696179,532.76,167.98,0.0,0.4410010252835691,0.0,0.8421052631578948,0.0,0.0,0.0,0.9,0.027676670225089777,-74.07935222713394,71244.23363562027,0.0,21177.262031704195
35.0,1.5311999677254329,6.464887591495725,7.996087559221158,9.399811523372696,532.76,175.08,1.4037239641515378,0.0,0.0,0.0,0.0,2.1126984293532947e-16,1.0041919722019854e-17,0.9,0.027676670225089784,747.8479791413732,71992.08161476164,0.0,23580.203274833788
36.0,1.586562014622887,6.864580254924949,8.451142269547836,9.633084222753117,532.76,189.58,1.181941953205282,0.0,0.0,0.0,0.0,-5.281746073383237e-17,-7.016469549360043e-17,0.9,0.027676670225089788,629.691394989646,72621.77300975128,0.0,25652.04791865515
37.0,1.3444384301858399,6.804878575830393,8.149317006016233,9.646365250169248,532.76,169.69,1.4970482441530157,0.0,0.0,0.0,1.0547118733938988e-16,4.2253968587065894e-16,1.1028946019483367e-16,0.8999999999999999,0.027676670225089794,797.5674225549607,73419.34043230624,0.0,29449.811800749812
38.0,1.2948422379359612,7.087474697695921,8.382316935631883,8.479475771988954,532.76,155.72,0.09715883635706966,0.0,0.0,0.0,-1.0547118733938988e-16,-1.5052976309142226e-15,5.2484050512950187e-17,0.9,0.027676670225089735,51.76234165759244,73471.10277396384,0.0,31202.918287802335
39.0,0.4440401028173474,6.632402420004229,7.076442522821576,9.5703609546543,532.76,167.75,2.4939184318327237,0.0,0.0,0.0,0.0,3.169047644029942e-16,1.506287958302979e-17,0.9,0.027676670225089746,1328.6599837432018,74799.76275770704,0.0,34928.94399793095
40.0,0.10732449334520718,6.096445683946735,6.2037701772919425,8.270792697624584,532.76,194.21,2.067022520332642,0.0,0.0,0.0,0.0,4.225396858706589e-16,1.1028946019483367e-16,0.9,0.027676670225089753,1101.2269179324182,75900.98967563946,0.0,37076.52487345669
41.0,0.0,6.19884778080319,6.19884778080319,7.578469832781861,532.76,245.0,0.6196220519786715,0.0,0.0,0.0,0.76,2.640873036691617e-17,-3.257186781629526e-17,0.1,0.027676670225089756,330.10984441215703,76231.09952005162,0.0,38633.14897106678
42.0,0.0,6.635388324782858,6.635388324782858,6.54504810537211,548.5799999999999,225.19,0.0,-7.309490061765348e-18,0.0,0.09034021941074774,0.0,8.061715019908639e-16,-6.849972605930497e-17,0.18582320844021036,0.02767667022508979,1.6460240670089388e-15,76231.09952005162,0.0,43386.89987023978
43.0,0.0,6.880746528147048,6.880746528147048,5.98395757084462,548.5799999999999,216.29,0.0,0.14502391355528121,0.0,0.751765043747147,0.0,0.0,0.0,0.9,0.02767667022508979,-31.367222262871774,76199.73229778875,0.0,46128.6289948033
44.0,0.0,6.5696501911836265,6.5696501911836265,5.651274408816799,548.5799999999999,202.67367,0.0,0.0,0.0,0.0,0.4042384318877255,1.322614214254553,-4.5102810375396984e-17,0.4744858611708153,0.07595208904538098,0.0,76199.73229778875,8.881784197001252e-16,49120.272710710036
45.0,0.0,5.8113166906678755,5.8113166906678755,4.992745841461946,548.5799999999999,178.41,0.0,0.3706612293857353,0.0,0.4479096198201944,0.0,0.0,0.0,0.8999999999999999,0.07595208904538098,-66.12966993470904,76133.60262785404,0.0,52085.358928256996
46.0,0.0,6.107549353051476,6.107549353051476,6.4853492296573805,468.68,154.44,0.2966932418243959,0.0,0.0,0.0,0.08110663478150927,1.0563492146766474e-16,-1.3028747126518102e-16,0.8146245949668323,0.07595208904538099,139.05418857825785,76272.6568164323,0.0,53549.13941392098
47.0,0.0,6.390715858837377,6.390715858837377,7.253807885334601,468.68,144.79,0.3175735489793187,0.0,0.0,0.0,0.5455184775179055,-1.8486111256841328e-16,-4.48539080916888e-16,0.2403946186321949,0.07595208904538102,148.8403709356271,76421.49718736792,-8.881784197001252e-16,56168.113684296884
48.0,0.0,5.685579741935412,5.685579741935412,5.163295272743548,468.68,127.0,0.0,0.0,0.0,0.522284469191864,0.0,0.0,0.0,0.7365648643644657,0.07595208904538102,0.0,76421.49718736792,0.0,58205.26784996384
49.0,0.0,4.940506873352939,4.940506873352939,4.135922330098146,468.68,127.0,0.19541545674520666,0.0,0.0,0.0,0.0,1.0,-9.020562075079397e-17,0.7365648643644657,0.11245208904538102,91.58731626734345,76513.08450363525,0.0,60731.91686034996
50.0,0.0,3.838283133911411,3.838283133911411,3.999298691620138,468.68,84.62,0.3330525425882373,0.0,0.0,0.17203698487950983,-2.636779683484747e-17,0.0,-3.608224830031759e-16,0.9,0.11245208904538105,156.09506566025507,76669.1795692955,0.0,62465.59441498613
